0,1,2,3,4,5,6,7,8,9,10
-1.0,1.0,1.0,1.0,1.0,0.9627906976744186,1.0,0.0,0.0,0.9996100604406317,0.9627586206896551
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9996431120628123,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9995983935742971,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9976152623211447,0.9997521889971914
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999384956024355
-1.0,1.0,1.0,1.0,1.0,0.9042904290429042,1.0,0.9976190476190476,1.0,1.0,0.9927542795036681
-1.0,1.0,1.0,1.0,1.0,0.8993506493506493,1.0,1.0,1.0,0.9991971095945403,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99893219434063,0.9999438769783365
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999763151038583
-1.0,1.0,1.0,1.0,1.0,1.0,0.9976359338061466,0.0,1.0,1.0,0.9998213009292352
-1.0,1.0,1.0,1.0,1.0,0.9952941176470588,0.5719139297848245,1.0,0.99932042133877,0.9989561586638831,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997693726937269,0.9987320706870592
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997493734335839,1.0,0.9998093967406843
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999420289855072
-1.0,1.0,1.0,1.0,1.0,1.0,0.996031746031746,1.0,0.9959420289855072,0.9907407407407407,0.9364986131505956
-1.0,1.0,1.0,1.0,1.0,1.0,0.9955555555555555,1.0,1.0,0.9911286347954658,0.9992109416096792
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975186104218362,0.9951787138403538
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99907019990702
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993841100390064,0.9924199084668193
