1282741800	1
1282743600	1
1282747200	1
1282747800	1
1282748400	1
1282749000	3
1282752600	1
1282753800	2
1282761000	1
1282768800	1
1282774800	1
1282780200	1
1282781400	1
1282784400	1
1282786200	1
1282792200	2
1282794600	9
1282795200	4
1282795800	10
1282796400	3
1282797000	1
1282797600	2
1282803600	14
1282804200	3
1282804800	10
1282805400	18
1282806000	15
1282806600	13
1282807200	4
1282807800	1
1282808400	1
1282811400	4
1282818000	1
1282819800	1
1282825800	1
1282834800	1
1282837200	1
1282846200	1
1282849200	1
1282858200	1
1282860000	1
1282865400	1
1282874400	1
1282876200	1
1282878600	1
1282880400	1
1282881600	1
1282882200	1
1282883400	1
1282884600	11
1282885200	4
1282885800	4
1282886400	2
1282887000	1
1282887600	8
1282888200	1
1282888800	2
1282895400	1
1282896000	2
1282896600	1
1282897800	1
1282899600	2
1282905000	1
1282905600	1
1282908600	2
1282910400	1
1282912800	1
1282915200	5
1282916400	1
1282917000	1
1282923600	1
1282926000	1
1282938000	1
1282951800	2
1282961400	1
1282963200	1
1282975200	1
1282990200	1
1283013600	1
1283015400	1
1283017200	1
1283027400	1
1283040600	1
1283044200	1
1283046000	1
1283052000	1
1283058000	1
1283058600	3
1283059200	1
1283064000	1
1283065800	1
1283066400	2
1283067000	1
1283067600	5
1283068800	3
1283069400	5
1283070000	2
1283070600	5
1283071800	1
1283073600	2
1283074200	4
1283074800	4
1283075400	1
1283086800	1
1283087400	8
1283088000	5
1283088600	2
1283089200	5
1283089800	11
1283090400	3
1283091000	4
1283097000	1
1283098200	6
1283098800	1
1283100600	1
1283101800	1
1283104800	1
1283127000	1
1283128800	1
1283136000	1
1283139000	1
1283139600	1
1283143200	1
1283147400	2
1283148600	1
1283152800	1
1283153400	1
1283161200	1
1283162400	1
1283165400	6
1283166000	1
1283166600	3
1283167200	1
1283167800	2
1283169000	1
1283172000	1
1283172600	1
1283174400	3
1283175000	3
1283176200	1
