1282741200	15
1282741800	12
1282742400	12
1282743000	18
1282743600	9
1282744200	15
1282744800	12
1282745400	6
1282746000	9
1282746600	3
1282747200	12
1282747800	12
1282748400	15
1282749000	15
1282749600	12
1282750200	12
1282750800	12
1282751400	18
1282752000	12
1282752600	9
1282753200	3
1282753800	3
1282754400	12
1282755000	18
1282755600	9
1282756200	15
1282756800	15
1282757400	15
1282758000	22
1282758600	12
1282759200	9
1282759800	12
1282760400	6
1282761000	21
1282761600	18
1282762200	18
1282762800	15
1282763400	12
1282764000	6
1282764600	9
1282765200	15
1282765800	21
1282766400	18
1282767000	9
1282767600	15
1282768200	21
1282768800	27
1282769400	18
1282770000	12
1282770600	12
1282771200	9
1282771800	9
1282772400	6
1282773000	12
1282773600	15
1282774200	12
1282774800	14
1282775400	10
1282776000	10
1282776600	15
1282777200	9
1282777800	15
1282778400	22
1282779000	20
1282779600	12
1282780200	12
1282780800	12
1282781400	12
1282782000	15
1282782600	9
1282783200	12
1282783800	21
1282784400	24
1282785000	9
1282785600	18
1282786200	6
1282786800	6
1282787400	9
1282788000	15
1282788600	21
1282789200	12
1282789800	6
1282790400	9
1282791000	15
1282791600	12
1282792200	21
1282792800	12
1282793400	6
1282794000	4
1282794600	6
1282795200	12
1282795800	12
1282796400	11
1282797000	10
1282797600	3
1282798200	15
1282798800	18
1282799400	12
1282800000	6
1282800600	9
1282801200	9
1282801800	9
1282802400	3
1282803000	12
1282803600	15
1282804200	15
1282804800	15
1282805400	12
1282806000	15
1282806600	12
1282807200	12
1282807800	18
1282808400	12
1282809000	15
1282809600	21
1282810200	3
1282810800	9
1282811400	9
1282812000	7
1282812600	3
1282813200	12
1282813800	9
1282814400	6
1282815000	12
1282815600	9
1282816200	18
1282816800	9
1282817400	12
1282818000	15
1282818600	12
1282819200	12
1282819800	15
1282820400	9
1282821000	18
1282821600	12
1282822200	15
1282822800	3
1282823400	9
1282824000	9
1282824600	9
1282825200	12
1282825800	12
1282826400	6
1282827000	12
1282827600	6
1282828200	12
1282828800	9
1282829400	15
1282830000	7
1282830600	6
1282831200	12
1282831800	6
1282832400	12
1282833000	6
1282833600	6
1282834200	21
1282834800	12
1282835400	21
1282836000	12
1282836600	6
1282837200	12
1282837800	3
1282838400	3
1282839000	18
1282839600	27
1282840200	14
1282840800	22
1282841400	9
1282842000	21
1282842600	18
1282843200	18
1282843800	15
1282844400	3
1282845000	6
1282845600	9
1282846200	21
1282846800	15
1282847400	6
1282848000	13
1282848600	12
1282849200	3
1282849800	22
1282850400	21
1282851000	9
1282851600	12
1282852200	12
1282852800	12
1282853400	9
1282854000	12
1282854600	9
1282855200	9
1282855800	9
1282856400	15
1282857000	3
1282857600	15
1282858200	12
1282858800	9
1282859400	6
1282860000	9
1282860600	9
1282861200	12
1282861800	12
1282862400	11
1282863000	19
1282863600	15
1282864200	18
1282864800	12
1282865400	12
1282866000	18
1282866600	13
1282867200	15
1282867800	9
1282868400	3
1282869000	9
1282869600	9
1282870200	6
1282870800	6
1282871400	9
1282872000	21
1282872600	12
1282873200	3
1282873800	9
1282874400	6
1282875000	15
1282876200	15
1282876800	21
1282877400	18
1282878000	3
1282878600	18
1282879200	15
1282879800	11
1282880400	15
1282881000	13
1282881600	7
1282882200	16
1282882800	5
1282883400	15
1282884000	17
1282884600	16
1282885200	10
1282885800	15
1282886400	7
1282887000	10
1282887600	22
1282888200	13
1282888800	6
1282889400	13
1282890000	6
1282890600	15
1282891200	9
1282891800	9
1282892400	14
1282893000	11
1282893600	12
1282894200	15
1282894800	12
1282895400	12
1282896000	9
1282896600	9
1282897200	21
1282897800	6
1282898400	14
1282899000	7
1282899600	9
1282900200	15
1282900800	15
1282901400	3
1282902000	13
1282902600	21
1282903200	6
1282903800	6
1282904400	9
1282905000	6
1282905600	12
1282906200	6
1282906800	9
1282907400	12
1282908000	15
1282908600	16
1282909200	3
1282909800	14
1282910400	17
1282911000	9
1282911600	9
1282912200	9
1282912800	12
1282913400	12
1282914000	4
1282914600	12
1282915200	12
1282915800	12
1282916400	12
1282917000	9
1282917600	16
1282918200	18
1282918800	22
1282919400	6
1282920000	20
1282920600	15
1282921200	18
1282921800	3
1282922400	9
1282923000	9
1282923600	6
1282924200	9
1282924800	6
1282925400	6
1282926000	18
1282926600	12
1282927200	23
1282927800	19
1282928400	16
1282929000	8
1282929600	6
1282930200	15
1282930800	12
1282931400	9
1282932000	14
1282932600	16
1282933200	15
1282933800	6
1282934400	15
1282935000	15
1282935600	15
1282936200	9
1282936800	12
1282937400	18
1282938000	16
1282938600	15
1282939200	18
1282939800	19
1282940400	9
1282941000	6
1282941600	12
1282942200	27
1282942800	9
1282943400	12
1282944000	12
1282944600	9
1282945200	6
1282945800	20
1282946400	12
1282947000	9
1282947600	18
1282948200	12
1282948800	15
1282949400	18
1282950000	9
1282950600	9
1282951200	12
1282951800	18
1282952400	18
1282953000	15
1282953600	14
1282954200	16
1282954800	15
1282955400	6
1282956000	22
1282956600	15
1282957200	6
1282957800	9
1282958400	9
1282959000	12
1282959600	9
1282960200	12
1282960800	12
1282961400	9
1282962000	21
1282962600	12
1282963200	6
1282963800	15
1282964400	9
1282965000	9
1282965600	18
1282966200	12
1282966800	6
1282967400	15
1282968000	9
1282968600	10
1282969200	20
1282969800	6
1282970400	9
1282971000	15
1282971600	15
1282972200	9
1282972800	6
1282973400	15
1282974000	4
1282974600	15
1282975200	15
1282975800	12
1282976400	15
1282977000	18
1282977600	12
1282978200	24
1282978800	9
1282979400	14
1282980000	7
1282980600	18
1282981200	9
1282981800	15
1282982400	6
1282983000	12
1282983600	18
1282984200	21
1282984800	12
1282985400	15
1282986000	18
1282986600	15
1282987200	9
1282987800	15
1282988400	15
1282989000	15
1282989600	6
1282990200	6
1282990800	12
1282991400	9
1282992000	13
1282992600	12
1282993200	15
1282993800	14
1282994400	7
1282995000	12
1282995600	15
1282996200	15
1282996800	12
1282997400	14
1282998000	13
1282998600	12
1282999200	9
1282999800	12
1283000400	15
1283001000	18
1283001600	12
1283002200	12
1283002800	9
1283003400	15
1283004000	15
1283004600	15
1283005200	15
1283005800	9
1283006400	18
1283007000	12
1283007600	21
1283008200	6
1283008800	12
1283009400	6
1283010000	13
1283010600	6
1283011200	21
1283011800	15
1283012400	9
1283013000	15
1283013600	6
1283014200	15
1283014800	12
1283015400	9
1283016000	9
1283016600	12
1283017200	6
1283017800	15
1283018400	9
1283019000	12
1283019600	9
1283020200	9
1283020800	12
1283021400	9
1283022000	12
1283022600	15
1283023200	6
1283023800	9
1283024400	18
1283025000	21
1283025600	6
1283026200	6
1283026800	9
1283027400	9
1283028000	13
1283028600	6
1283029200	6
1283029800	9
1283030400	9
1283031000	12
1283031600	12
1283032200	21
1283032800	6
1283033400	12
1283034000	18
1283034600	6
1283035200	15
1283035800	6
1283036400	15
1283037000	9
1283037600	12
1283038200	12
1283038800	12
1283039400	6
1283040000	15
1283040600	15
1283041200	9
1283041800	6
1283042400	12
1283043000	21
1283043600	9
1283044200	15
1283044800	9
1283045400	12
1283046000	13
1283046600	18
1283047200	15
1283047800	15
1283048400	9
1283049000	12
1283049600	15
1283050200	24
1283050800	15
1283051400	12
1283052000	9
1283052600	9
1283053200	18
1283053800	3
1283054400	9
1283055000	9
1283055600	15
1283056200	18
1283056800	12
1283057400	9
1283058000	12
1283058600	7
1283059200	15
1283059800	21
1283060400	9
1283061000	18
1283061600	12
1283062200	19
1283062800	15
1283063400	11
1283064000	11
1283064600	9
1283065200	12
1283065800	12
1283066400	12
1283067000	6
1283067600	15
1283068200	15
1283068800	15
1283069400	15
1283070000	12
1283070600	9
1283071200	12
1283071800	6
1283072400	15
1283073000	15
1283073600	15
1283074200	9
1283074800	6
1283075400	12
1283076000	15
1283076600	12
1283077200	6
1283077800	18
1283078400	15
1283079000	9
1283079600	6
1283080200	12
1283080800	6
1283081400	6
1283082000	4
1283082600	9
