1282968000	613
1282968600	91
1282969200	233
1282969800	71
1282970400	61
1282971000	236
1282971600	80
1282972200	62
1282972800	54
1282973400	50
1282974000	37
1282974600	225
1282975200	41
1282975800	35
1282976400	50
1282977000	49
1282977600	28
1282978200	48
1282978800	46
1282979400	49
1282980000	59
1282980600	58
1282981200	45
1282981800	236
1282982400	75
1282983000	61
1282983600	62
1282984200	78
1282984800	92
1282985400	87
1282986000	83
1282986600	86
1282987200	67
1282987800	86
1282988400	75
1282989000	246
1282989600	75
1282990200	91
1282990800	94
1282991400	56
1282992000	50
1282992600	41
1282993200	40
1282993800	44
1282994400	22
1282995000	37
1282995600	30
1282996200	210
1282996800	39
1282997400	39
1282998000	34
1282998600	35
1282999200	32
1282999800	31
1283000400	28
1283001000	36
1283001600	23
1283002200	29
1283002800	29
1283003400	208
1283004000	38
1283004600	41
1283005200	33
1283005800	36
1283006400	31
1283007000	31
1283007600	28
1283008200	36
1283008800	24
1283009400	28
1283010000	29
1283010600	208
1283011200	39
1283011800	39
1283012400	33
1283013000	34
