1283362200	12
1283363400	13
1283364600	11
1283365200	14
1283365800	1
1283367000	2
1283370600	2
1283371800	3
1283374200	4
1283380200	1
1283380800	4
1283381400	2
1283386800	1
1283387400	1
1283388000	5
1283388600	3
1283392200	1
1283395200	2
1283396400	2
1283397600	3
1283398200	1
1283400000	2
1283401800	4
1283402400	2
1283403600	1
1283405400	1
1283406600	5
1283407200	17
1283407800	4
1283410200	8
1283410800	2
1283411400	8
1283412000	4
1283412600	14
1283413200	4
1283413800	10
1283414400	4
1283415000	4
1283415600	5
1283416200	13
1283416800	4
1283417400	11
1283418000	5
1283418600	9
1283419200	4
1283419800	8
1283420400	7
1283421000	3
1283421600	8
1283422200	3
1283422800	5
1283423400	8
1283424000	6
1283424600	4
1283425200	4
1283425800	7
1283426400	9
1283427000	12
1283427600	8
1283428200	4
1283428800	4
1283429400	6
1283430000	14
1283430600	9
1283431200	4
1283431800	12
1283432400	9
1283433000	5
1283433600	2
1283434200	9
1283434800	7
1283435400	8
1283436000	11
1283436600	9
1283437200	10
1283437800	7
1283438400	6
1283439000	3
1283439600	17
1283440200	12
1283440800	9
1283441400	7
1283442000	14
1283442600	5
1283443200	3
1283443800	1
1283444400	1
1283445000	11
1283445600	4
1283446200	10
1283446800	6
1283447400	8
1283448000	9
1283448600	9
1283449200	9
1283449800	5
1283450400	3
1283451000	3
1283451600	6
1283452200	9
1283452800	2
1283453400	8
1283454000	2
1283454600	2
1283455200	3
1283455800	4
1283456400	12
1283457000	9
1283457600	1
1283458200	2
1283458800	2
1283459400	2
1283460000	4
1283460600	7
1283461200	10
1283461800	10
1283462400	10
1283463000	5
1283464200	9
1283465400	9
1283466000	2
1283466600	5
1283467200	10
1283467800	7
1283468400	15
1283469000	10
1283469600	6
1283470200	6
1283470800	4
1283471400	4
1283472000	2
1283472600	2
1283473200	4
1283473800	3
1283474400	14
1283475000	3
1283476200	1
1283476800	8
1283477400	5
1283478000	4
1283478600	5
1283479200	1
1283479800	12
1283480400	1
1283481000	4
1283481600	10
1283482200	12
1283482800	9
1283483400	3
1283484000	7
1283484600	6
1283485200	3
1283485800	8
1283486400	8
1283487000	8
1283487600	14
1283488200	4
1283488800	2
1283489400	6
1283490000	2
1283490600	5
1283491200	11
1283491800	4
1283493000	9
1283493600	13
1283494200	7
1283494800	7
1283495400	8
1283496000	4
1283496600	6
1283497200	4
1283497800	3
1283498400	11
1283499000	13
1283499600	8
1283500200	7
1283500800	6
1283501400	1
1283502000	9
1283502600	11
1283503200	4
1283503800	1
1283504400	10
1283505000	13
1283505600	12
1283506200	4
1283506800	10
1283507400	6
1283508000	4
1283508600	10
1283509200	9
1283509800	5
1283510400	7
1283511000	3
1283511600	2
1283512200	4
1283512800	6
1283513400	14
1283514600	6
1283515200	12
1283515800	2
1283516400	2
1283517000	9
1283517600	1
1283518200	3
1283518800	8
1283519400	14
1283520000	12
1283520600	3
1283521200	11
1283521800	1
1283522400	8
1283523000	4
1283523600	2
1283524200	7
1283524800	6
1283525400	3
1283526000	1
1283526600	13
1283527200	1
1283527800	13
1283528400	1
1283529000	8
1283529600	9
1283530200	4
1283530800	2
1283531400	3
1283532000	6
1283532600	8
1283533200	7
1283533800	8
1283534400	11
1283535000	5
1283535600	12
1283536200	10
1283536800	4
1283537400	2
1283538000	4
1283538600	14
1283539200	9
1283539800	5
1283540400	6
1283541000	12
1283541600	1
1283542200	10
1283542800	9
1283543400	10
1283544000	2
1283544600	4
1283545800	7
1283546400	11
1283547000	7
1283547600	3
1283548200	4
1283548800	9
1283550600	1
1283551200	2
1283551800	5
1283552400	16
1283553000	6
1283553600	7
1283554200	9
1283554800	4
1283555400	10
1283556000	10
1283556600	2
1283557200	4
1283557800	2
1283558400	12
1283559000	4
1283559600	4
1283560200	8
1283560800	10
1283561400	1
1283562000	2
1283562600	7
1283563200	11
1283563800	7
1283564400	5
1283565000	5
1283565600	3
1283566200	4
1283566800	4
1283567400	4
1283568000	3
1283568600	6
1283569200	5
1283569800	1
1283570400	3
1283571000	3
1283571600	4
1283572200	3
1283572800	6
1283573400	5
1283574000	2
1283574600	8
1283575200	6
1283575800	2
1283576400	5
1283577000	6
1283577600	14
1283578200	10
1283578800	7
1283579400	1
1283580000	6
1283580600	8
1283581200	6
1283581800	10
1283582400	6
1283583000	8
1283583600	2
1283584800	2
1283585400	8
1283586000	4
1283586600	3
1283587200	13
1283587800	6
1283588400	7
1283589000	7
1283589600	5
1283590200	7
1283590800	2
1283591400	7
1283592000	4
1283592600	3
1283593200	5
1283593800	5
1283594400	13
1283595000	2
1283595600	4
1283596200	6
1283597400	13
1283598000	2
1283598600	4
1283599200	3
1283599800	4
1283600400	2
1283601000	4
1283601600	3
1283602200	6
1283602800	9
1283603400	10
1283604000	8
1283604600	4
1283605200	3
1283605800	3
1283606400	4
1283607000	1
1283607600	4
1283608200	4
1283608800	6
1283610600	5
1283611200	10
1283611800	1
1283612400	6
1283613000	7
1283613600	2
1283614200	2
1283614800	4
1283615400	4
1283616000	4
1283616600	8
1283617200	2
1283617800	8
1283618400	4
1283619000	7
1283619600	2
1283620200	3
1283620800	2
1283621400	8
1283622000	4
1283622600	6
1283623200	3
1283623800	4
1283624400	2
1283625000	2
1283625600	10
1283626200	16
1283626800	11
1283627400	2
1283628000	6
1283628600	8
1283629200	4
1283629800	6
1283630400	2
1283631000	4
1283631600	11
1283632200	5
1283632800	6
1283633400	12
1283634000	9
1283634600	1
1283635200	4
1283635800	7
1283636400	6
1283637000	9
1283637600	3
1283638200	2
1283638800	9
1283639400	2
1283640000	5
1283640600	4
1283641200	2
1283641800	7
1283642400	3
1283643000	7
1283643600	7
1283644200	2
1283644800	1
1283645400	4
1283646000	5
1283646600	1
1283647200	5
1283647800	7
1283648400	4
1283649000	10
1283649600	8
1283650200	10
1283650800	6
1283651400	6
1283652000	12
1283652600	4
1283653200	8
1283653800	4
1283654400	4
1283655000	10
1283655600	4
1283656200	10
1283656800	5
1283657400	8
1283658000	1
1283658600	4
1283659200	12
1283659800	6
1283660400	12
1283661000	3
1283661600	3
1283662200	5
1283662800	6
1283663400	3
1283664000	2
1283664600	9
1283665200	6
1283665800	7
1283666400	8
1283667000	8
1283667600	8
1283668200	6
1283668800	11
1283669400	2
1283670000	2
1283670600	3
1283671200	3
1283671800	6
1283672400	5
1283673000	4
1283673600	3
1283674200	6
1283674800	6
1283675400	4
1283676000	8
1283676600	3
1283677200	3
1283677800	5
1283678400	8
1283679000	2
1283679600	6
1283680200	9
1283680800	5
1283681400	2
1283682000	2
1283682600	5
1283683200	5
1283683800	2
1283684400	9
1283685000	4
1283685600	6
