0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1375,1203,3562,2062,5015,5000,2437,2093,1359,5109,1640,2515,1750,5093,3687,9359,9890,3421,4937,13671,2093,7515,8374,13140,1765,2703,2437,2812,2562,7984,37234,41218,2890,2296,6921,2234,1812
1031,1796,1499,1796,3531,5046,2953,1578,1671,1500,1671,1453,1750,4281,3797,9624,3609,15468,2906,3265,4812,2609,34218,1562,2406,1937,9484,4359,2640,2359,2671,5890,2906,1547,6968,1749,4250
1328,1578,1687,1718,4874,4859,2921,1781,1671,1671,1625,1953,3265,4999,2765,1812,4562,6031,4624,4781,2484,13406,34281,8453,8937,1390,1906,11687,111359,9109,58328,49718,6593,75171,5359,1937,1921
-1,1359,1874,1562,5031,4875,2937,2218,8015,1656,1468,2453,1734,4437,1968,1750,7625,1718,3421,4296,5203,7609,34203,10578,2421,3390,4500,11671,2593,4203,5156,51312,5484,1093,7953,9531,1922
-1,1906,1249,1781,4890,4796,2937,1593,1765,1624,1703,1656,1734,3343,3828,9218,3531,2046,1999,4281,4546,9078,7953,8187,2937,2859,4093,3406,2687,2359,87984,41156,58937,218437,1781,2624,9687
-1,1843,2078,1812,5093,5109,1750,1656,1656,1484,1515,1515,2703,5453,9234,2000,10593,10359,4390,3390,4531,5250,1453,1968,8703,36078,6968,11687,2859,2327,2843,40031,5390,1812,7000,1953,2703
-1,2015,1515,2031,1531,4984,3062,2468,5656,1453,1468,1515,1750,1656,3671,9421,9656,16874,2874,4890,3109,5203,1359,2375,3640,1750,2625,2593,2796,44296,41437,40734,58124,74281,619993,638796,3031
-1,1453,1468,3359,4874,5062,3171,1593,3187,1484,1500,1515,2218,5531,5562,13390,7843,2734,3109,5812,3781,24171,36343,11578,6015,5406,1859,11671,2734,2281,2890,49750,1968,1546,5515,3015,2890
-1,1765,1453,1812,4906,4890,2906,1484,7281,1562,2843,1468,1796,6328,3859,9453,9250,2640,14859,2515,6328,2156,20750,1562,5156,1890,2015,11687,4390,2140,2515,49515,58140,9812,27656,2656,2656
-1,1718,1656,1687,4765,4906,2953,1734,1718,2109,2875,1750,1984,3140,3671,2000,8234,2328,3968,3218,3203,3062,10953,2390,3109,1937,2515,11343,2640,2781,2937,50328,57453,57453,25937,1749,1890
-1,1921,1874,2187,4859,4921,2906,1609,1562,1500,1437,1687,1750,1921,1765,9765,9718,1546,3296,3187,5265,7437,2452,6296,2093,10843,4124,2750,5515,2765,1906,41015,35906,1625,3062,50671,3609
-1,1484,5234,1703,4921,5078,2968,1578,3781,2109,2765,1453,3468,1953,3718,9359,5703,3406,7437,4031,6499,6781,4687,8031,4203,29999,9687,5093,2890,2234,43734,5781,88343,1546,1437,2843,5625
-1,2062,2531,1421,4828,4906,1546,1578,1703,1656,1437,1687,2703,1934,3937,9484,9640,2781,15531,4078,5156,7765,1734,8265,5265,9453,3296,4937,2953,2281,2187,5718,36406,1750,46875,49078,1453
-1,1718,2515,1937,4843,4890,2984,1703,1687,1437,1640,1468,1921,1749,1796,12031,1812,4296,2109,3437,2093,2375,5921,7968,9562,5843,3484,11687,2671,2343,5093,50375,6843,1765,627625,25031,157437
-1,1218,1812,1828,4875,4843,3109,1625,2328,1609,1500,2187,2078,2125,5468,9453,2265,2343,4656,4374,6453,6843,8218,16796,1937,3624,9468,11546,2765,6874,2578,43155,36203,56109,626551,49000,251953
-1,1750,2031,1625,4937,4921,3000,1656,2156,1687,1718,1656,3531,1765,1937,9140,8187,2281,2109,4171,2078,4890,9890,10499,7265,9734,67796,2703,6812,2718,7578,5937,76124,1781,27765,51921,-1
-1,1765,1500,2921,14562,5093,2968,1781,1828,1500,1484,1921,2359,1906,3812,1734,1734,2828,4874,4078,2078,13187,6312,10921,1609,1984,2499,5156,4328,2109,2671,6749,2765,1625,28671,1906,-1
-1,1750,2484,2921,4999,5093,2968,1796,1718,1484,1653,1468,3296,5218,2171,9437,8250,2156,1968,3437,4843,5265,2750,2374,4828,2624,13281,2843,2687,7390,2640,40390,58328,47640,43218,32328,-1
-1,1500,1874,2328,5062,4890,1999,1671,1734,1437,1437,1500,1531,1828,2921,3609,7953,11359,4515,4546,2125,4859,1468,6546,3109,4875,3328,39796,2890,2874,1953,57062,5578,55906,6031,39531,-1
-1,1500,1562,2968,5031,4843,3125,1671,1687,1515,1671,1703,1750,9624,2375,9515,7687,2359,3187,3515,5312,2781,7890,8234,8656,2624,19453,8953,169062,2593,6359,51609,58312,1953,617828,5109,-1
-1,1718,1765,3124,4921,4874,1687,1703,2281,1625,1499,1453,1765,5297,1812,9547,9625,2859,6906,1765,3140,2375,7984,8359,10093,1749,6406,11765,2671,1765,2000,40749,39015,1750,3546,1468,-1
-1,1593,1609,3249,1656,5125,3031,1796,3718,2078,1546,1499,3312,5156,4859,1796,8406,10015,8328,2265,6468,4656,1750,2421,4453,2203,1781,32968,4296,6312,37421,49187,57874,32406,3093,49812,-1
-1,1703,1828,3750,4843,4812,2953,3437,1796,3140,1500,5484,3640,1624,3218,1765,4109,16687,6687,3249,1109,2671,32843,7968,4953,14453,1921,11687,2734,6187,1984,49890,58656,55968,2531,3469,-1
-1,1765,1484,3640,2890,4921,3093,1593,2906,2093,1437,1500,1781,3671,5124,3187,7968,3031,3093,5125,1828,5031,33171,2171,4171,6218,70531,4265,2515,3015,2078,50140,5125,53734,27281,48140,-1
-1,1374,2437,2906,4968,4828,2328,1812,3421,1546,1499,1500,1796,3453,3781,1750,9718,1921,3140,4328,4531,5484,12703,6093,5453,28015,1843,4249,2796,11531,37953,50093,57671,76078,2671,1718,-1
-1,1312,1937,4421,5078,4860,2984,2328,1624,1640,1468,1484,7921,7374,11375,9515,7750,2828,2718,4156,5703,4937,10656,8515,2312,8781,2453,2671,2859,42046,5156,49531,78968,1562,22890,1781,-1
-1,1890,1468,2859,5046,4890,4015,1812,1515,1703,1500,1531,1750,1687,2859,9296,1765,2781,3187,3484,2875,2625,8140,8187,1796,6328,1999,2671,2593,2718,2109,5968,57234,1749,2828,2828,-1
-1,2624,1734,2874,3390,5046,1531,1624,1578,1500,1656,1656,1750,3437,3671,9546,9296,11031,2046,2343,4515,9843,8109,2562,1859,15249,3984,4281,2609,2109,38031,49546,37000,1765,637453,1937,-1
-1,4546,1781,1500,3968,5031,3156,1828,4921,1562,1515,1500,2312,1750,12249,9531,9827,11468,12171,4062,4718,2125,4546,8453,8218,1796,2437,5015,2765,2374,1984,49781,75749,56031,633046,54828,-1
-1,1468,1468,1484,1484,4859,4140,1640,1640,1656,1640,1625,1796,3187,3796,9359,1765,13499,12390,2171,4687,4937,14452,10734,5421,5999,3750,14734,2718,2140,9828,50156,57218,1546,634515,3062,-1
-1,1468,1765,1796,3296,4906,1437,1796,3640,1640,1656,1499,2265,4859,4078,9484,2140,14624,3093,4062,5140,5781,15031,10343,1781,3453,28781,4406,2687,37984,37984,40171,88671,1578,27468,44249,-1
-1,1687,1640,1734,1156,5109,1531,4453,4874,1515,2562,1453,4171,2578,3828,9281,8015,13593,1937,5687,6375,13562,1890,10812,8375,1765,12734,4937,2656,1937,2312,50343,58531,2000,2124,1968,-1
-1,1093,1859,2328,1609,5078,2937,1796,3281,1421,1468,1515,1749,3500,3609,9593,3203,4703,3218,3859,4609,1812,8203,5609,8781,6609,6875,11703,2609,2640,24328,51312,24421,1750,3890,2796,-1
-1,1468,1453,1859,1515,4828,2921,1437,1781,1687,1625,1625,2249,1749,3578,9140,2140,1765,6734,3000,4468,4687,7937,7984,1734,3734,2609,11437,2640,42515,23906,50265,58093,1624,27468,1328,-1
-1,1468,1453,1515,5031,4843,2937,1578,1812,2124,2781,1671,1249,2203,3577,9140,8000,2140,2093,3421,5906,6437,4875,8187,29421,1890,2171,4390,2578,2265,5718,50281,35609,2859,27234,1781,-1
-1,1765,1734,1500,2156,5109,4093,4015,2328,1671,1624,1484,1734,1812,3515,2562,2312,2187,2015,3140,6078,5078,10937,8250,2749,1968,18484,11765,2546,2078,7718,1749,199421,1749,43375,45093,-1
-1,1406,2828,3406,2156,4921,3796,1624,1375,1468,1468,1421,1781,1718,3453,9515,9890,16484,3468,4749,5093,5250,4984,8343,3047,2234,4812,3953,2781,2296,1953,49656,58374,1593,27437,661718,-1
-1,1874,1843,1531,5218,4906,3781,1593,5015,1500,1687,2906,2562,1671,3906,9328,7703,4187,3796,4890,4640,5046,8281,8187,2984,8906,9531,4437,2499,2093,2656,5625,36265,64703,43343,3484,-1
-1,1796,1484,2499,1812,4828,3000,4203,1796,1687,1718,1500,1765,3515,8578,9640,7765,2109,8296,1765,5765,4765,17781,8468,3875,2343,8078,11312,2765,19421,2031,40062,8687,56281,27343,1828,-1
-1,1796,3593,2015,2218,4827,1546,1625,1531,2343,1687,1656,9078,7812,1999,9562,8187,4312,5078,3437,5781,7812,16890,8249,18359,4171,2062,11656,2843,2734,1671,49171,35874,1625,1828,1749,-1
-1,1421,2484,2249,4921,5109,1453,1593,4593,2328,1531,1671,3312,5874,8609,9796,2156,6781,2281,3453,2078,2812,1578,3187,11296,2296,3562,4093,44812,9906,9828,41062,53296,1625,27312,2187,-1
-1,1406,1484,1390,2749,4874,2937,1812,2281,3984,1484,2187,1953,5078,12421,9515,4296,4218,4109,4703,4812,2218,3124,8000,2875,1843,2656,149546,2547,10234,2000,5890,36281,1796,22234,3156,-1
-1,1765,1953,3421,3484,5109,2968,3046,1656,1671,1515,1515,6656,4515,5484,9468,7890,11593,3203,4593,9749,2140,4546,8203,3765,7281,3515,11796,4406,2515,40656,49703,2984,1812,32765,49656,-1
-1,1718,1687,1921,4874,4828,2203,1624,3781,1468,1671,1671,1906,1703,5156,9156,1968,2093,1781,3312,4671,4874,1671,1984,2750,1718,6656,4359,84062,2343,37484,40484,5468,55874,615749,4203,-1
-1,1468,1437,2546,1906,4859,1859,2453,4281,2093,1640,1546,1750,2687,2281,9468,4562,7718,3296,1906,4734,6562,8296,1218,5484,2203,3812,4374,2921,2171,2046,5687,58546,56765,27328,1781,-1
-1,1765,1984,2234,4921,4906,2921,1765,1343,1640,1484,1515,2625,1812,8749,1999,3484,2750,1343,3312,2078,6015,6093,6125,10118,1500,1375,4453,2906,9609,1765,49453,56781,1796,1734,1750,-1
-1,1734,1484,2796,1421,4921,1984,1624,3062,1499,1468,1500,2609,4624,2140,9250,3812,4093,1718,3328,6406,5531,8109,8328,2921,11531,2484,11687,2531,6187,5078,49734,58453,94656,5359,67171,-1
-1,1843,2109,2374,4859,4906,2984,1781,3296,1437,1515,1499,1765,2453,2125,9562,11296,2124,4515,10062,6937,3156,4343,6296,1828,2843,3062,11343,2843,5062,1734,50328,57562,1749,2218,1812,-1
-1,1093,1968,3219,1500,4906,2968,2843,3656,2296,1515,6640,1796,4906,3687,9406,2843,2093,12968,3406,3187,4609,10624,8250,8656,1703,3062,11703,6500,4156,5171,52781,1953,1562,617363,2812,-1
-1,1468,1390,1046,3093,4859,2953,4249,3937,1609,1500,1468,3515,6828,7968,9671,9749,5156,3187,3640,6156,7078,34640,7999,4749,2093,2484,11671,4062,2140,36796,48999,57328,1843,22187,49875,-1
-1,1734,1968,-1,2781,4781,2984,1781,-1,1468,1515,1500,1968,5390,3718,2078,9484,7687,2906,3265,6078,5171,1484,5546,2109,2687,2671,2718,2687,2156,5328,49859,57406,1750,7609,1734,-1
-1,2031,1515,-1,1578,4890,3140,1656,-1,1687,1484,1515,1640,2578,5109,9234,2874,2093,3203,13281,6984,4984,8296,10281,2562,2796,3093,11250,2609,2125,2015,49671,5656,56546,8328,1781,-1
-1,1734,1500,-1,3093,4890,3015,1843,-1,1515,1500,1531,1484,1875,3437,9156,3343,2203,5140,1984,3890,2187,16796,10343,2484,42062,9531,2562,8109,7390,1765,49984,5812,1625,4656,48359,-1
-1,1625,2093,-1,4187,4890,1374,6796,-1,1421,2265,1671,1921,4593,3765,9218,2953,12125,2124,5343,6453,2718,7906,2343,3874,2562,2718,2656,2749,2546,2531,49343,57374,1718,9531,2843,-1
-1,1640,1531,-1,1749,4890,2953,2328,-1,2312,1484,1499,1765,4547,14984,1796,7953,1781,1749,3609,4875,2703,10640,5531,5046,1843,1781,2703,2593,2687,43828,49875,5406,2104,11687,25765,-1
-1,1765,1453,-1,3374,4874,3062,1593,-1,1671,1578,2265,1718,-1,3656,9187,2875,2109,5031,4281,6406,2218,9062,2546,2875,9453,2843,4281,2609,6078,4750,54921,5765,1781,3359,1796,-1
-1,1453,2093,-1,1578,4890,2421,4015,-1,1500,1453,1500,1906,-1,2515,9453,2921,2203,1249,4000,-1,13234,5203,2374,5218,16000,13843,4328,4390,42796,6578,49953,36218,2703,3812,10484,-1
-1,1593,1875,-1,4843,-1,2375,1837,-1,1515,1500,1484,1968,-1,1406,9671,2671,2859,14890,1796,-1,4671,1578,7906,5296,2156,2406,4171,2656,2124,1734,49781,5656,1593,-1,613942,-1
-1,1499,1953,-1,2828,-1,1656,1624,-1,1468,1421,1828,1937,-1,3359,9499,9468,3062,2890,5156,-1,13281,8453,5593,37921,2921,9031,11265,2671,6187,20640,49718,57531,56328,-1,682312,-1
-1,1953,1531,-1,1500,-1,2968,5343,-1,1468,1484,1656,2171,-1,5890,9515,3875,10156,2125,3062,-1,5999,6203,1953,1718,11250,1781,1749,4375,42171,-1,49421,57312,1781,-1,2828,-1
-1,2156,-1,-1,1421,-1,3499,1578,-1,1468,1468,1499,1781,-1,5765,2578,7734,2765,21015,2078,-1,2156,14609,8781,7921,2609,64000,4312,4562,2187,-1,49765,2750,75250,-1,2828,-1
-1,2062,-1,-1,1468,-1,2968,1781,-1,1437,1796,1468,1890,-1,5140,9312,7921,2156,2968,1765,-1,27546,10156,8312,8124,39249,22312,2593,2843,4374,-1,57468,57187,56328,-1,50578,-1
-1,1874,-1,-1,1718,-1,2218,2703,-1,10437,1437,2859,1765,-1,2015,9171,10187,2812,1750,3015,-1,2171,2421,1468,5843,2703,12859,7078,2593,3781,-1,49937,57093,1764,-1,84093,-1
-1,1906,-1,-1,1468,-1,5062,1609,-1,1500,1687,1499,1921,-1,8656,12093,9500,2171,2015,4687,-1,5390,20124,2593,6781,2500,6187,3984,4296,149968,-1,2234,57890,2749,-1,20609,-1
-1,1406,-1,-1,4265,-1,1515,1828,-1,2140,2859,1687,1765,-1,8296,1796,1796,1546,2109,3327,-1,4750,10640,11343,4703,1781,1406,4078,2531,1406,-1,50406,58328,51796,-1,79515,-1
-1,93,-1,-1,1828,-1,3859,1671,-1,2093,1437,1468,5593,-1,1406,2968,2703,5075,1093,4156,-1,5156,2625,11734,5203,2875,1421,1453,2515,35109,-1,-1,35984,1578,-1,1406,-1
-1,-1,-1,-1,1593,-1,1796,1671,-1,1453,1468,2984,1796,-1,6562,1828,9515,4843,3093,3406,-1,4437,1765,-1,6499,9156,4218,29984,4125,-1,-1,-1,74828,1609,-1,1656,-1
-1,-1,-1,-1,4812,-1,1374,1468,-1,1499,1515,1734,1781,-1,-1,9531,7812,4953,4437,5171,-1,5671,8281,-1,4593,4046,3968,-1,2499,-1,-1,-1,57484,1781,-1,3828,-1
-1,-1,-1,-1,1359,-1,3000,1671,-1,1468,1702,1453,1718,-1,-1,9437,21171,3424,20281,2406,-1,3124,7296,-1,2984,15937,4671,-1,2671,-1,-1,-1,53265,1578,-1,31718,-1
-1,-1,-1,-1,4875,-1,2937,3421,-1,1515,1515,1484,8859,-1,-1,9437,1890,14656,3015,3343,-1,4515,6296,-1,2515,1734,12921,-1,2546,-1,-1,-1,36046,56171,-1,6296,-1
-1,-1,-1,-1,1453,-1,2937,1578,-1,1499,1468,1453,1796,-1,-1,10671,1781,3906,3733,4109,-1,7172,2312,-1,3953,4546,3718,-1,5484,-1,-1,-1,61187,1625,-1,1890,-1
-1,-1,-1,-1,1375,-1,1765,1609,-1,1500,1484,1484,1718,-1,-1,9578,13624,1812,3124,4531,-1,3765,10062,-1,10187,4828,3343,-1,2609,-1,-1,-1,57515,1515,-1,1906,-1
-1,-1,-1,-1,2953,-1,2937,4921,-1,3687,1500,1468,1718,-1,-1,9468,1765,3421,9390,1734,-1,2843,9140,-1,2828,7437,-1,-1,1765,-1,-1,-1,5843,1562,-1,40812,-1
-1,-1,-1,-1,4859,-1,2952,1828,-1,1656,1453,1484,2984,-1,-1,9390,1781,16609,5499,4312,-1,2812,9359,-1,2015,15109,-1,-1,2562,-1,-1,-1,53656,1578,-1,-1,-1
-1,-1,-1,-1,3656,-1,2921,1781,-1,1484,1515,1593,1734,-1,-1,8328,1781,2109,-1,4281,-1,18843,9343,-1,11687,9140,-1,-1,2531,-1,-1,-1,57343,1749,-1,-1,-1
-1,-1,-1,-1,4890,-1,3281,1562,-1,1515,3984,1421,2875,-1,-1,9328,8000,7968,-1,5390,-1,2140,10843,-1,-1,16953,-1,-1,2546,-1,-1,-1,44156,1781,-1,-1,-1
-1,-1,-1,-1,1562,-1,3421,1593,-1,1671,-1,-1,1734,-1,-1,1843,1796,2937,-1,2953,-1,1265,-1,-1,-1,3453,-1,-1,1765,-1,-1,-1,75531,55984,-1,-1,-1
-1,-1,-1,-1,1796,-1,2062,1968,-1,1453,-1,-1,1734,-1,-1,2656,9296,1718,-1,4281,-1,2687,-1,-1,-1,-1,-1,-1,4124,-1,-1,-1,69843,1609,-1,-1,-1
-1,-1,-1,-1,1826,-1,-1,1578,-1,1515,-1,-1,1453,-1,-1,9234,9843,2062,-1,4656,-1,2343,-1,-1,-1,-1,-1,-1,2718,-1,-1,-1,57000,56078,-1,-1,-1
-1,-1,-1,-1,1718,-1,-1,1562,-1,2328,-1,-1,1734,-1,-1,9218,1953,11718,-1,10421,-1,8234,-1,-1,-1,-1,-1,-1,4140,-1,-1,-1,36250,55562,-1,-1,-1
-1,-1,-1,-1,1734,-1,-1,1750,-1,1500,-1,-1,1156,-1,-1,9718,7046,1218,-1,4203,-1,9312,-1,-1,-1,-1,-1,-1,2593,-1,-1,-1,29609,51796,-1,-1,-1
-1,-1,-1,-1,1375,-1,-1,1453,-1,1437,-1,-1,2578,-1,-1,9187,6578,2140,-1,4500,-1,-1,-1,-1,-1,-1,-1,-1,2500,-1,-1,-1,18031,1749,-1,-1,-1
-1,-1,-1,-1,2749,-1,-1,1656,-1,1484,-1,-1,1781,-1,-1,1750,-1,4031,-1,1968,-1,-1,-1,-1,-1,-1,-1,-1,2687,-1,-1,-1,34171,1796,-1,-1,-1
-1,-1,-1,-1,1546,-1,-1,1640,-1,1468,-1,-1,1749,-1,-1,3984,-1,3812,-1,3171,-1,-1,-1,-1,-1,-1,-1,-1,1578,-1,-1,-1,-1,2843,-1,-1,-1
-1,-1,-1,-1,1640,-1,-1,1296,-1,1437,-1,-1,1796,-1,-1,1781,-1,4718,-1,3406,-1,-1,-1,-1,-1,-1,-1,-1,2562,-1,-1,-1,-1,1718,-1,-1,-1
-1,-1,-1,-1,4890,-1,-1,1749,-1,1484,-1,-1,1749,-1,-1,9265,-1,4859,-1,12062,-1,-1,-1,-1,-1,-1,-1,-1,2656,-1,-1,-1,-1,1812,-1,-1,-1
-1,-1,-1,-1,2187,-1,-1,1593,-1,1437,-1,-1,1734,-1,-1,9531,-1,2687,-1,4750,-1,-1,-1,-1,-1,-1,-1,-1,2515,-1,-1,-1,-1,2140,-1,-1,-1
-1,-1,-1,-1,4015,-1,-1,1578,-1,4046,-1,-1,2390,-1,-1,9281,-1,3265,-1,4265,-1,-1,-1,-1,-1,-1,-1,-1,1906,-1,-1,-1,-1,7125,-1,-1,-1
-1,-1,-1,-1,1531,-1,-1,2124,-1,-1,-1,-1,8218,-1,-1,1484,-1,8345,-1,2906,-1,-1,-1,-1,-1,-1,-1,-1,1750,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3062,-1,-1,1546,-1,-1,-1,-1,6046,-1,-1,9578,-1,-1,-1,1390,-1,-1,-1,-1,-1,-1,-1,-1,47062,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1359,-1,-1,2531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3109,-1,-1,1593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1484,-1,-1,1578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2109,-1,-1,2547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
