0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-1,330,766,856,2311,2172,1453,554,629,349,370,421,572,600,618,5000,4931,1132,652,1959,3031,3092,1859,4160,881,5458,2018,1494,1887,1215,490,21820,18741,871,1513,26972,1990
-1,338,1075,449,2195,2325,1535,518,2461,832,1411,359,1467,579,1507,4846,937,1730,4508,2596,3130,3328,2792,5108,3038,21625,9996,4032,1113,1033,27883,5905,47522,975,1707,1635,8947
-1,692,1364,299,2582,2188,412,525,638,387,375,676,630,444,1834,4862,5315,1624,13822,2276,3006,2853,475,5308,2021,9411,1796,11930,1095,551,1186,5520,19767,995,26391,25474,635
-1,618,831,528,2305,2184,1592,526,383,351,422,384,596,537,860,6082,604,1885,346,2131,1410,1342,2567,4970,10550,3527,1930,6529,1105,559,4790,24516,5294,925,12762,18153,239066
-1,11789,757,544,2340,2353,1522,526,772,406,401,827,629,832,1935,4815,2143,894,2427,2853,3061,3038,4913,13308,490,2030,9423,6037,1126,29545,1031,20447,20223,68765,13517,24054,335434
-1,514,947,347,2329,2154,1508,536,753,394,436,399,2184,568,673,4728,4473,902,866,2301,1615,3325,5557,6528,5254,10203,20032,1073,5579,1178,4455,6390,86272,1001,10011,22949,-1
-1,575,310,1467,2495,2582,1727,618,549,361,469,726,772,584,2687,601,563,1570,1561,2501,1511,10604,2569,7142,2070,688,1366,3627,14383,583,1153,12164,1571,635,16097,1156,-1
-1,514,1415,1367,2551,2606,1529,538,582,376,379,354,1340,3379,814,5652,4666,970,570,2123,2313,3843,282,1766,2652,1122,7590,1086,1065,4353,1148,24599,38738,33151,23882,31109,-1
-1,329,744,1365,2333,2537,564,874,590,393,384,386,386,584,1400,2444,4694,6629,1510,2344,1529,2790,304,4135,1740,2338,2658,6280,1074,1234,1398,37436,5745,59982,3678,25100,-1
-1,322,340,1505,2296,2155,1531,566,607,370,416,622,588,4894,1169,4790,4209,996,2056,2580,2742,1122,5368,4981,5419,1632,11011,5725,28842,1105,6973,24550,40964,776,13730,970,-1
-1,524,563,1733,2325,2153,542,582,712,373,358,482,583,2279,604,4889,6383,1558,940,368,2202,1306,4922,4956,7601,501,4212,5795,1066,710,1392,23942,22609,851,3659,476,-1
-1,308,2499,249,329,2353,1520,522,2312,981,376,531,2322,2726,898,309,4466,7730,4232,892,3078,2825,392,1750,2097,1013,805,25319,13634,4157,22463,24062,53207,17924,1576,26286,-1
-1,598,695,1897,2144,2153,1511,579,650,378,405,109920,2649,418,2238,607,829,9444,2530,2381,855,1132,11467,5004,2184,5879,759,6333,1011,3798,1228,24873,42354,58691,1914,1696,-1
-1,620,304,1618,1760,2167,1676,558,1655,864,378,361,663,1548,2417,1436,4172,1613,1978,2338,625,2749,10025,405,2751,4550,16682,1950,995,1616,1158,23538,6576,36602,9577,25488,-1
-1,249,851,1364,2613,2244,1888,536,1541,382,353,381,632,1498,2597,307,4748,792,2045,2297,2517,3574,5147,4117,2231,9464,832,2256,1092,9818,22694,25501,56922,81660,1450,1066,-1
-1,196,702,1792,2366,2301,1527,707,572,379,350,359,3423,1544,277,5126,4398,1586,1184,3214,3101,2960,6026,5260,955,9245,1356,1021,1134,21902,5546,22115,80102,977,11890,611,-1
-1,556,242,1586,2303,2337,11812,519,524,375,426,362,621,579,1295,5205,1130,1530,2057,2244,949,1119,5570,4999,670,2661,808,1023,1082,1863,1272,5617,56359,801,1400,1429,-1
-1,642,514,1142,1989,2298,11771,502,379,351,418,392,613,1540,1808,4904,5412,6313,859,1062,2823,9921,5262,1801,708,6520,2390,1973,1005,506,22768,22108,18646,924,12844,817,-1
-1,217,940,359,2298,2487,1543,526,2523,374,411,386,795,602,7396,5592,5814,5870,6614,2724,2308,1313,2563,5245,5376,542,1233,12412,1107,1056,1485,24840,87059,57996,14045,26182,-1
-1,306,379,393,12510,2255,3795,501,531,382,444,400,555,934,1873,5081,571,8294,6476,726,3052,2765,10544,7249,1990,3516,2210,6725,1031,582,7961,22035,51663,873,14239,1982,-1
-1,317,538,446,1714,2176,492,523,2684,406,394,418,769,2304,2359,4665,841,10264,78561,2768,2946,2978,17555,6087,632,2133,23990,2327,1098,20241,22943,20371,46182,1040,9508,26599,-1
-1,517,2571,558,334,2327,449,1075,1993,393,1186,375,2809,726,1730,5065,4538,8260,746,3174,2913,12005,725,6325,5393,657,14412,3566,1078,932,1022,23724,41035,942,996,1004,-1
-1,203,677,1338,482,2325,1543,514,1613,405,351,395,595,1455,2425,4563,1367,1865,1879,2138,2207,607,5294,3611,5419,2242,1107,6349,1004,1026,14370,23788,15194,979,2261,1306,-1
-1,305,318,577,460,2149,1468,327,547,374,374,381,714,553,2445,5415,875,638,4647,2048,2083,3263,4921,4941,496,2091,972,5596,1092,25774,13415,24298,36403,671,19986,8025,-1
-1,305,304,383,2348,2143,1414,501,546,875,1401,405,332,821,2415,4783,4446,970,895,2065,2625,3295,2653,5742,10156,739,921,12849,1007,574,5164,26639,18701,1697,9502,777,-1
-1,511,437,353,640,2455,3329,534,718,431,368,373,577,603,1616,1294,930,845,623,1965,2784,2695,6437,5277,1988,531,6894,5943,1008,1032,967,813,4816,1077,22965,26640,-1
-1,250,728,1642,813,2135,1564,548,573,348,391,364,693,547,1609,4905,5412,8308,2300,2303,2727,3279,2522,5248,1786,957,3736,11910,1084,586,1515,22164,40803,786,9552,19375,-1
-1,605,909,360,2900,2410,281,492,3083,399,374,1749,1211,548,1823,5061,4152,1670,2294,2437,2625,2646,5217,5676,1714,3334,9771,2332,993,506,1051,5655,18559,41986,22798,1705,-1
-1,623,363,1362,563,2182,1414,1869,543,366,296,350,14278,1448,8076,5140,4215,934,475,591,2717,2552,17450,5411,1904,1067,3405,6152,1080,11509,1445,21370,6626,58170,9475,944,-1
-1,545,848,760,598,2311,379,605,608,796,395,381,5694,4172,862,4843,4179,1609,2878,2300,2690,3172,6653,5495,67064,2494,825,5953,1105,1148,643,22445,21511,889,900,646,-1
-1,260,852,1381,2259,2300,460,562,2767,813,343,428,1539,2256,4407,5657,872,5119,1400,2151,1419,1105,3166,363,14487,890,1842,4064,25969,6387,6860,23735,53156,820,9477,988,-1
-1,254,338,216,1682,2346,1536,522,687,2089,393,843,606,2272,6388,4810,2084,1666,1905,2230,2759,1228,3484,5108,1604,779,966,30900,1080,6758,1092,5899,19828,959,11341,1241,-1
-1,525,920,800,25135,2297,1515,1708,565,445,380,368,2561,1524,1791,4786,4815,6670,1929,2296,9159,1240,4454,5278,1816,6149,2050,5798,3117,1024,20194,23025,1444,890,18902,24945,-1
-1,513,668,1148,2191,2170,969,533,1020,376,375,364,610,548,2283,4921,884,909,537,2338,2544,2938,1033,379,13780,1040,4509,12529,24098,595,19170,20558,5879,59686,12707,2970,-1
-1,371,352,1172,668,2139,623,573,2367,870,379,379,553,1411,1068,4835,2180,4703,2109,844,2609,1199,5621,215,2337,1091,2846,12130,1083,518,1272,5201,40608,60530,9468,624,-1
-1,524,1081,928,2131,2156,1610,688,229,372,348,401,1673,566,4612,367,3105,1586,329,2098,1411,2671,2634,3830,7624,402,441,2047,1104,8472,692,22119,56499,788,769,666,-1
-1,539,333,361,360,2166,718,498,2033,375,401,348,1609,228,1237,4877,2564,1515,458,2254,2853,2987,4970,5000,2098,7531,1397,5802,1017,3500,4883,21886,38394,34638,3426,24608,-1
-1,571,627,776,2332,2179,1399,585,2853,364,352,352,642,1595,1255,4896,5747,855,2208,2338,2999,998,3333,3872,635,1175,1647,5837,1106,4835,696,21921,57942,941,1166,639,-1
-1,277,982,1467,880,2193,1527,1572,2914,863,350,4328,608,2099,2416,4579,5326,677,6504,2098,2106,2752,6088,5015,5102,636,1717,5771,3407,2637,4821,22167,932,904,12896,1278,-1
-1,2959,319,296,1220,2162,1423,2087,2938,374,352,356,1409,4454,6066,4581,5653,3276,1922,2246,4108,2825,9751,4992,1990,735,1376,6550,11857,921,19153,22130,55849,730,11168,24771,-1
-1,517,912,-1,1920,2176,1521,525,-1,372,348,351,593,4421,2180,662,4540,4177,1839,2078,4149,3307,429,3594,898,1024,1235,1072,1139,505,3812,22493,51156,817,7385,626,-1
-1,551,338,-1,501,2187,1545,491,-1,382,356,375,357,228341,2283,4793,1563,894,1922,10098,2740,2632,4890,6021,53976,2053,1512,5475,1029,554,1473,22883,5127,65138,20842,804,-1
-1,810,346,-1,3028,2142,1526,649,-1,365,352,370,674,697,1740,5018,1368,921,2627,655,2140,1227,6267,6084,1394,7761,9299,1049,5168,5945,758,22049,5140,843,3856,24372,-1
-1,250,763,-1,2219,2160,216,3141,-1,377,740,380,583,3450,1934,4825,1437,5888,1286,2312,2880,1369,5186,1414,2243,1648,1624,1021,1088,1056,1062,22028,51354,947,10624,1541,-1
-1,2791,346,-1,458,2195,1537,699,-1,800,351,350,599,3544,1210,610,4212,677,520,2286,2756,1125,6150,3592,3955,723,634,991,1032,1490,22580,22301,5318,756,10030,9183,-1
-1,553,15551,-1,450,2168,1544,500,-1,396,363,875,2820,-1,2398,4832,1777,916,2592,2220,2210,1297,4320,1695,1588,9395,1228,1994,1056,3548,3609,22191,5223,934,2551,624,-1
-1,361,777,-1,443,2153,749,1600,-1,360,421,350,674,-1,1205,4920,1909,587,211,2526,-1,10017,2510,1778,2318,7633,7160,1945,3402,24101,4336,22014,18624,1468,3880,5327,-1
-1,406,919,-1,2163,-1,1563,503,-1,353,364,343,606,-1,253,5322,1370,1631,12095,518,-1,2674,518,5214,1993,839,1374,2004,1164,512,976,22100,5199,1015,-1,61063,-1
-1,346,919,-1,1927,-1,451,537,-1,350,345,570,646,-1,2050,4834,5191,1603,1503,2429,-1,10168,4915,3623,14551,1649,4563,5480,1122,3483,21252,21889,51168,59708,-1,19270,-1
-1,526,353,-1,418,-1,1411,3103,-1,353,380,493,716,-1,4290,4557,2586,4913,1159,2043,-1,2779,3561,383,614,5871,656,709,3227,21827,-1,22189,50874,920,-1,1530,-1
-1,711,-1,-1,279,-1,90100,502,-1,356,350,350,12425,-1,4542,1328,4149,1492,9410,593,-1,1222,5613,4964,4962,92319,14334,12087,3310,917,-1,22193,1356,82210,-1,1246,-1
-1,390,-1,-1,310,-1,1430,520,-1,351,594,349,625,-1,3945,4578,4236,846,1832,551,-1,11504,7987,4985,5006,19130,20847,1346,1066,3697,-1,37555,50326,58199,-1,24617,-1
-1,302,-1,-1,569,-1,962,1548,-1,3518,359,1445,555,-1,825,5023,5332,1481,535,2032,-1,1276,1551,294,2949,960,13429,2517,1080,20033,-1,22141,51523,725,-1,128241,-1
-1,556,-1,-1,419,-1,2647,497,-1,346,365,359,611,-1,4462,4884,4968,1356,686,2339,-1,3430,11341,1691,3087,972,2935,11902,12564,4455,-1,953,36195,1275,-1,12820,-1
-1,212,-1,-1,1405,-1,318,576,-1,813,1427,397,556,-1,5288,306,577,536,929,2161,-1,2574,6041,11929,2033,606,677,1964,1016,853,-1,22128,51601,33604,-1,11317,-1
-1,99,-1,-1,539,-1,2588,497,-1,871,356,366,16645,-1,377,1366,1123,2999,424,2667,-1,2697,1131,11198,2049,2034,622,802,1045,17382,-1,-1,18659,724,-1,1882,-1
-1,-1,-1,-1,440,-1,577,493,-1,356,372,368,556,-1,5080,307,5043,3023,1937,2038,-1,2503,1492,-1,3063,5417,2781,16531,12034,-1,-1,-1,80494,890,-1,801,-1
-1,-1,-1,-1,2197,-1,206,426,-1,355,350,374,558,-1,-1,4673,4226,3062,2801,2203,-1,2615,4978,-1,2064,13119,2890,-1,1309,-1,-1,-1,50911,837,-1,18754,-1
-1,-1,-1,-1,239,-1,1451,506,-1,350,196,353,562,-1,-1,4562,4142,1489,11844,1477,-1,1000,2635,-1,1639,11235,3478,-1,1032,-1,-1,-1,50446,789,-1,27120,-1
-1,-1,-1,-1,2193,-1,1443,937,-1,351,351,345,4324,-1,-1,4562,644,10602,1862,2052,-1,2661,3597,-1,1971,856,11016,-1,1297,-1,-1,-1,18819,58139,-1,4879,-1
-1,-1,-1,-1,253,-1,1442,494,-1,352,412,410,570,-1,-1,5016,564,1706,2165,2170,-1,2743,1350,-1,2247,3570,2805,-1,1583,-1,-1,-1,51652,889,-1,1018,-1
-1,-1,-1,-1,11834,-1,588,531,-1,379,398,360,561,-1,-1,4575,6155,589,1878,2148,-1,2191,7965,-1,7638,3638,14572,-1,997,-1,-1,-1,50946,666,-1,1019,-1
-1,-1,-1,-1,1430,-1,1444,2585,-1,2131,368,348,564,-1,-1,4559,209,1661,6055,789,-1,1120,7278,-1,1614,5946,-1,-1,622,-1,-1,-1,5110,823,-1,29142,-1
-1,-1,-1,-1,2171,-1,1422,530,-1,357,362,351,12416,-1,-1,4743,1038,7955,4489,2070,-1,1122,9113,-1,9385,14940,-1,-1,995,-1,-1,-1,50620,870,-1,-1,-1
-1,-1,-1,-1,720,-1,1497,550,-1,372,345,529,562,-1,-1,4909,634,904,-1,2056,-1,6276,9178,-1,11484,9096,-1,-1,1008,-1,-1,-1,50998,845,-1,-1,-1
-1,-1,-1,-1,2164,-1,1881,491,-1,349,2379,150,730,-1,-1,4620,4190,4448,-1,2260,-1,859,12827,-1,-1,8729,-1,-1,1003,-1,-1,-1,18580,853,-1,-1,-1
-1,-1,-1,-1,437,-1,2247,494,-1,371,-1,-1,571,-1,-1,306,574,1539,-1,1851,-1,302,-1,-1,-1,2270,-1,-1,714,-1,-1,-1,79899,58846,-1,-1,-1
-1,-1,-1,-1,475,-1,446,44399,-1,352,-1,-1,553,-1,-1,1244,4519,1037,-1,2161,-1,1510,-1,-1,-1,-1,-1,-1,11966,-1,-1,-1,36488,713,-1,-1,-1
-1,-1,-1,-1,539,-1,-1,484,-1,347,-1,-1,276,-1,-1,4596,4461,847,-1,3387,-1,1352,-1,-1,-1,-1,-1,-1,1714,-1,-1,-1,51327,58910,-1,-1,-1
-1,-1,-1,-1,557,-1,-1,494,-1,824,-1,-1,559,-1,-1,4550,676,6541,-1,4455,-1,7176,-1,-1,-1,-1,-1,-1,12024,-1,-1,-1,18643,57923,-1,-1,-1
-1,-1,-1,-1,550,-1,-1,554,-1,362,-1,-1,335,-1,-1,4750,6309,208,-1,2798,-1,5268,-1,-1,-1,-1,-1,-1,1033,-1,-1,-1,25319,33502,-1,-1,-1
-1,-1,-1,-1,275,-1,-1,503,-1,366,-1,-1,1281,-1,-1,4572,5460,862,-1,1969,-1,-1,-1,-1,-1,-1,-1,-1,1023,-1,-1,-1,12609,855,-1,-1,-1
-1,-1,-1,-1,2432,-1,-1,477,-1,410,-1,-1,581,-1,-1,562,-1,2543,-1,688,-1,-1,-1,-1,-1,-1,-1,-1,1018,-1,-1,-1,30223,880,-1,-1,-1
-1,-1,-1,-1,436,-1,-1,557,-1,347,-1,-1,558,-1,-1,2510,-1,828,-1,2045,-1,-1,-1,-1,-1,-1,-1,-1,383,-1,-1,-1,-1,1352,-1,-1,-1
-1,-1,-1,-1,515,-1,-1,340,-1,355,-1,-1,561,-1,-1,321,-1,2613,-1,2129,-1,-1,-1,-1,-1,-1,-1,-1,1366,-1,-1,-1,-1,825,-1,-1,-1
-1,-1,-1,-1,2141,-1,-1,548,-1,351,-1,-1,569,-1,-1,4607,-1,3035,-1,6260,-1,-1,-1,-1,-1,-1,-1,-1,1013,-1,-1,-1,-1,820,-1,-1,-1
-1,-1,-1,-1,1651,-1,-1,500,-1,353,-1,-1,555,-1,-1,4576,-1,1432,-1,2165,-1,-1,-1,-1,-1,-1,-1,-1,1017,-1,-1,-1,-1,14485,-1,-1,-1
-1,-1,-1,-1,1994,-1,-1,502,-1,4056,-1,-1,722,-1,-1,4598,-1,1022,-1,2103,-1,-1,-1,-1,-1,-1,-1,-1,658,-1,-1,-1,-1,5900,-1,-1,-1
-1,-1,-1,-1,35342,-1,-1,737,-1,-1,-1,-1,2570,-1,-1,703,-1,4880,-1,1871,-1,-1,-1,-1,-1,-1,-1,-1,1020,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1418,-1,-1,42929,-1,-1,-1,-1,3559,-1,-1,4556,-1,-1,-1,261,-1,-1,-1,-1,-1,-1,-1,-1,8046,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,340,-1,-1,1143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1713,-1,-1,43546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,326,-1,-1,43402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,607,-1,-1,1184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
