Time,,,,,,,Crash
1,0,0,0,0,,,0
2,0,0,0,0,,,0
3,0,0,0,0,,,0
4,0,1,0,0,,,0.25
5,0,4,0,0,,,1
6,2,6,1,0,,,2.25
7,5,8,2,1,,,4
8,6,9,2,4,,,5.25
9,7,9,2,7,,,6.25
10,7,9,4,7,,,6.75
11,7,9,4,7,,,6.75
12,7,9,4,7,,,6.75
13,8,10,4,7,,,7.25
14,9,11,4,7,,,7.75
15,10,12,6,10,,,9.5
16,10,12,7,11,,,10
17,11,12,7,11,,,10.25
18,12,12,7,12,,,10.75
19,12,14,8,12,,,11.5
20,13,15,8,12,,,12
21,13,15,8,12,,,12
22,13,15,8,12,,,12
23,13,15,8,12,,,12
24,13,15,8,12,,,12
25,14,15,8,12,,,12.25
26,14,15,8,12,,,12.25
27,14,15,8,13,,,12.5
28,14,15,9,13,,,12.75
29,14,15,9,13,,,12.75
30,14,15,9,13,,,12.75
31,14,15,11,13,,,13.25
32,14,15,11,13,,,13.25
33,14,15,11,13,,,13.25
34,14,15,11,13,,,13.25
35,14,15,11,13,,,13.25
36,14,15,11,13,,,13.25
37,14,15,11,13,,,13.25
38,14,15,11,13,,,13.25
39,14,15,11,13,,,13.25
40,16,15,11,13,,,13.75
41,16,15,11,14,,,14
42,16,16,11,15,,,14.5
43,17,17,11,15,,,15
44,17,17,11,15,,,15
45,17,17,11,15,,,15
46,17,17,11,15,,,15
47,17,17,12,15,,,15.25
48,17,17,12,15,,,15.25
49,17,17,12,15,,,15.25
50,17,17,12,15,,,15.25
51,17,17,12,15,,,15.25
52,17,17,12,15,,,15.25
53,17,17,12,15,,,15.25
54,17,17,12,15,,,15.25
55,17,17,13,15,,,15.5
56,17,17,14,15,,,15.75
57,17,17,15,15,,,16
58,17,17,15,15,,,16
59,17,17,15,15,,,16
60,17,17,15,15,,,16
61,17,17,15,15,,,16
62,17,17,15,15,,,16
63,17,17,15,15,,,16
64,17,17,15,15,,,16
65,17,17,15,15,,,16
66,17,17,15,15,,,16
67,17,17,15,15,,,16
68,17,17,15,15,,,16
69,17,17,15,15,,,16
70,17,17,15,15,,,16
71,17,17,15,15,,,16
72,17,17,15,15,,,16
73,17,17,15,15,,,16
74,17,17,15,15,,,16
75,17,17,15,15,,,16
76,17,17,15,15,,,16
77,17,17,15,15,,,16
78,17,17,15,15,,,16
79,17,17,15,15,,,16
80,17,17,15,15,,,16
81,17,17,15,15,,,16
82,17,17,15,15,,,16
83,17,17,15,15,,,16
84,17,17,15,15,,,16
85,17,17,15,15,,,16
86,17,17,15,15,,,16
87,18,17,15,15,,,16.25
88,18,17,15,15,,,16.25
89,19,17,15,15,,,16.5
90,21,19,15,16,,,17.75
91,23,20,15,16,,,18.5
92,23,20,15,16,,,18.5
93,23,25,15,18,,,20.25
94,23,31,15,18,,,21.75
95,28,34,15,20,,,24.25
96,33,35,15,28,,,27.75
97,34,39,15,29,,,29.25
98,34,40,15,30,,,29.75
99,34,41,15,33,,,30.75
100,36,41,15,34,,,31.5
101,36,42,15,35,,,32
102,36,42,15,37,,,32.5
103,36,42,15,37,,,32.5
104,36,45,15,37,,,33.25
105,37,45,15,38,,,33.75
106,37,45,15,38,,,33.75
107,37,45,15,38,,,33.75
108,37,46,15,40,,,34.5
109,39,46,17,43,,,36.25
110,43,46,17,46,,,38
111,45,49,18,49,,,40.25
112,45,53,18,50,,,41.5
113,45,55,22,50,,,43
114,46,56,22,50,,,43.5
115,46,56,22,50,,,43.5
116,48,56,22,50,,,44
117,48,56,29,50,,,45.75
118,48,56,31,50,,,46.25
119,48,56,32,50,,,46.5
120,48,56,35,50,,,47.25
121,48,56,35,50,,,47.25
122,48,56,37,50,,,47.75
123,48,56,38,50,,,48
124,48,56,39,50,,,48.25
125,48,57,39,50,,,48.5
126,48,57,39,50,,,48.5
127,48,57,39,50,,,48.5
128,48,57,39,50,,,48.5
129,48,57,40,50,,,48.75
130,48,57,40,50,,,48.75
131,48,58,40,50,,,49
132,48,58,40,50,,,49
133,48,58,46,50,,,50.5
134,48,58,49,50,,,51.25
135,48,58,50,50,,,51.5
136,48,58,51,50,,,51.75
137,48,58,51,50,,,51.75
138,49,58,51,50,,,52
139,49,58,51,50,,,52
140,49,58,52,50,,,52.25
141,49,58,52,50,,,52.25
142,49,58,52,50,,,52.25
143,49,58,52,50,,,52.25
144,49,58,52,50,,,52.25
145,49,58,52,50,,,52.25
146,49,60,52,50,,,52.75
147,49,60,52,50,,,52.75
148,49,60,52,50,,,52.75
149,49,61,52,50,,,53
150,49,61,52,50,,,53
151,49,61,52,50,,,53
152,49,61,52,50,,,53
153,49,61,52,50,,,53
154,49,61,52,50,,,53
155,49,61,52,50,,,53
156,49,61,52,50,,,53
157,49,61,52,50,,,53
158,49,61,52,50,,,53
159,49,61,52,50,,,53
160,49,61,52,50,,,53
161,49,61,52,50,,,53
162,49,61,52,50,,,53
163,49,61,52,50,,,53
164,49,61,52,50,,,53
165,49,61,52,50,,,53
166,49,61,52,50,,,53
167,49,61,52,50,,,53
168,49,61,52,50,,,53
169,49,61,52,50,,,53
170,49,61,52,50,,,53
171,49,61,52,50,,,53
172,49,61,52,50,,,53
173,49,61,52,50,,,53
174,49,61,52,50,,,53
175,49,61,52,50,,,53
176,49,61,52,50,,,53
177,49,62,52,50,,,53.25
178,49,62,52,50,,,53.25
179,49,62,52,50,,,53.25
180,49,62,52,50,,,53.25
181,49,62,53,50,,,53.5
182,49,62,53,50,,,53.5
183,49,62,53,50,,,53.5
184,49,62,53,50,,,53.5
185,49,62,53,50,,,53.5
186,49,62,53,50,,,53.5
187,49,62,53,50,,,53.5
188,49,62,53,50,,,53.5
189,49,62,53,50,,,53.5
190,49,62,53,50,,,53.5
191,49,62,53,50,,,53.5
192,49,62,53,50,,,53.5
193,49,62,53,50,,,53.5
194,49,62,53,50,,,53.5
195,49,62,53,50,,,53.5
196,49,62,53,50,,,53.5
197,49,62,53,50,,,53.5
198,49,62,53,50,,,53.5
199,49,63,53,50,,,53.75
200,49,64,53,50,,,54
201,49,64,53,52,,,54.5
202,49,64,53,52,,,54.5
203,49,64,53,52,,,54.5
204,49,65,53,52,,,54.75
205,49,65,53,52,,,54.75
206,49,65,53,52,,,54.75
207,49,65,53,52,,,54.75
208,49,65,53,52,,,54.75
209,49,65,53,52,,,54.75
210,49,65,55,52,,,55.25
211,49,65,56,52,,,55.5
212,49,65,56,52,,,55.5
213,49,65,56,52,,,55.5
214,49,65,56,52,,,55.5
215,49,65,56,52,,,55.5
216,49,65,56,53,,,55.75
217,49,65,56,53,,,55.75
218,49,65,56,53,,,55.75
219,49,65,56,53,,,55.75
220,49,65,56,53,,,55.75
221,49,65,56,53,,,55.75
222,49,65,56,53,,,55.75
223,49,65,56,53,,,55.75
224,49,65,56,53,,,55.75
225,49,65,56,53,,,55.75
226,49,65,56,53,,,55.75
227,49,65,56,53,,,55.75
228,49,65,56,53,,,55.75
229,49,65,56,53,,,55.75
230,49,65,56,53,,,55.75
231,49,65,56,53,,,55.75
232,49,65,56,53,,,55.75
233,49,65,56,53,,,55.75
234,49,65,56,53,,,55.75
235,49,65,56,53,,,55.75
236,49,65,56,53,,,55.75
237,49,65,56,53,,,55.75
238,49,65,56,53,,,55.75
239,49,65,56,53,,,55.75
240,50,65,56,53,,,56
241,50,65,56,53,,,56
242,50,65,56,53,,,56
243,50,65,56,53,,,56
244,50,65,56,53,,,56
245,50,65,56,53,,,56
246,50,65,56,53,,,56
247,51,65,56,53,,,56.25
248,51,65,56,53,,,56.25
249,51,65,56,53,,,56.25
250,51,65,56,53,,,56.25
251,51,65,56,53,,,56.25
252,51,65,56,53,,,56.25
253,51,65,56,53,,,56.25
254,51,65,56,54,,,56.5
255,51,65,56,54,,,56.5
256,51,65,56,54,,,56.5
257,51,65,56,54,,,56.5
258,51,65,56,54,,,56.5
259,51,65,56,54,,,56.5
260,51,65,56,54,,,56.5
261,51,65,56,56,,,57
262,51,65,56,56,,,57
263,51,65,56,56,,,57
264,51,65,56,56,,,57
265,51,65,57,56,,,57.25
266,51,65,57,56,,,57.25
267,51,65,57,56,,,57.25
268,51,65,57,56,,,57.25
269,51,65,57,56,,,57.25
270,51,65,57,56,,,57.25
271,51,65,57,56,,,57.25
272,51,65,57,56,,,57.25
273,51,65,57,56,,,57.25
274,51,65,57,56,,,57.25
275,51,65,57,56,,,57.25
276,51,65,57,56,,,57.25
277,51,65,57,56,,,57.25
278,51,65,57,56,,,57.25
279,51,65,57,56,,,57.25
280,51,65,57,56,,,57.25
281,51,65,57,56,,,57.25
282,51,65,57,56,,,57.25
283,51,65,57,56,,,57.25
284,51,65,57,56,,,57.25
285,51,65,57,56,,,57.25
286,51,65,57,56,,,57.25
287,51,65,57,56,,,57.25
288,51,65,57,56,,,57.25
289,51,65,57,56,,,57.25
290,51,65,58,56,,,57.5
291,51,66,58,56,,,57.75
292,51,66,58,56,,,57.75
293,51,66,58,56,,,57.75
294,51,66,58,56,,,57.75
295,51,66,59,56,,,58
296,51,66,59,56,,,58
297,51,66,59,56,,,58
298,51,66,59,56,,,58
299,51,66,59,56,,,58
300,51,66,59,56,,,58
301,51,66,59,56,,,58
302,51,66,59,56,,,58
303,51,66,59,56,,,58
304,51,66,59,56,,,58
305,51,66,59,56,,,58
306,51,66,59,56,,,58
307,51,66,59,56,,,58
308,51,66,59,56,,,58
309,51,66,59,56,,,58
310,51,66,59,56,,,58
311,51,66,59,56,,,58
312,51,66,59,56,,,58
313,51,66,59,56,,,58
314,51,66,59,56,,,58
315,51,66,59,56,,,58
316,51,66,59,56,,,58
317,51,66,59,56,,,58
318,51,66,60,56,,,58.25
319,51,66,60,56,,,58.25
320,51,66,61,56,,,58.5
321,51,66,61,56,,,58.5
322,51,66,61,56,,,58.5
323,51,66,61,56,,,58.5
324,51,66,61,56,,,58.5
325,51,66,61,56,,,58.5
326,51,66,61,56,,,58.5
327,51,66,61,56,,,58.5
328,51,67,61,56,,,58.75
329,51,67,61,56,,,58.75
330,51,67,61,56,,,58.75
331,51,67,61,56,,,58.75
332,51,67,61,56,,,58.75
333,51,67,61,56,,,58.75
334,51,67,61,56,,,58.75
335,51,67,61,56,,,58.75
336,51,67,61,56,,,58.75
337,51,67,61,56,,,58.75
338,51,67,61,56,,,58.75
339,51,67,61,56,,,58.75
340,51,67,61,56,,,58.75
341,51,67,61,56,,,58.75
342,51,67,61,56,,,58.75
343,51,67,61,56,,,58.75
344,51,67,61,57,,,59
345,51,67,61,57,,,59
346,51,67,61,57,,,59
347,51,67,61,57,,,59
348,51,67,61,57,,,59
349,51,68,61,57,,,59.25
350,51,68,61,57,,,59.25
351,51,68,61,57,,,59.25
352,51,68,61,57,,,59.25
353,51,68,61,57,,,59.25
354,51,68,61,57,,,59.25
355,51,68,61,57,,,59.25
356,51,68,61,57,,,59.25
357,51,68,61,57,,,59.25
358,51,68,61,57,,,59.25
359,51,68,61,57,,,59.25
360,51,68,61,57,,,59.25
361,51,68,61,57,,,59.25
362,51,68,61,57,,,59.25
363,51,68,61,57,,,59.25
364,51,68,61,57,,,59.25
365,51,68,61,57,,,59.25
366,51,68,62,57,,,59.5
367,51,68,62,61,,,60.5
368,51,68,62,65,,,61.5
369,51,68,62,65,,,61.5
370,51,68,62,65,,,61.5
371,51,68,62,65,,,61.5
372,51,68,62,65,,,61.5
373,51,68,62,65,,,61.5
374,51,68,62,65,,,61.5
375,51,68,62,65,,,61.5
376,51,69,62,65,,,61.75
377,51,69,62,65,,,61.75
378,51,69,62,65,,,61.75
379,51,69,62,65,,,61.75
380,51,69,62,65,,,61.75
381,51,69,62,65,,,61.75
382,52,70,62,65,,,62.25
383,52,70,62,65,,,62.25
384,52,70,62,65,,,62.25
385,52,70,62,65,,,62.25
386,52,70,62,65,,,62.25
387,52,70,62,65,,,62.25
388,52,70,62,65,,,62.25
389,52,70,62,65,,,62.25
390,52,70,62,65,,,62.25
391,52,70,62,65,,,62.25
392,52,70,62,65,,,62.25
393,52,70,62,65,,,62.25
394,52,70,62,65,,,62.25
395,52,70,62,65,,,62.25
396,52,70,62,65,,,62.25
397,53,70,62,65,,,62.5
398,53,70,62,65,,,62.5
399,53,70,62,65,,,62.5
400,53,70,62,65,,,62.5
401,53,70,62,65,,,62.5
402,53,70,62,65,,,62.5
403,53,70,62,65,,,62.5
404,53,70,62,65,,,62.5
405,53,70,62,65,,,62.5
406,53,70,62,65,,,62.5
407,53,70,62,65,,,62.5
408,53,70,62,65,,,62.5
409,53,70,62,65,,,62.5
410,53,70,62,65,,,62.5
411,53,70,62,65,,,62.5
412,53,70,62,65,,,62.5
413,53,70,63,65,,,62.75
414,53,70,63,65,,,62.75
415,53,70,63,65,,,62.75
416,53,70,63,65,,,62.75
417,53,70,63,65,,,62.75
418,53,70,63,65,,,62.75
419,53,70,63,65,,,62.75
420,53,70,63,65,,,62.75
421,53,70,63,65,,,62.75
422,53,70,63,65,,,62.75
423,53,70,63,65,,,62.75
424,53,70,63,65,,,62.75
425,53,70,63,65,,,62.75
426,53,70,63,65,,,62.75
427,53,70,63,65,,,62.75
428,54,70,63,65,,,63
429,54,70,63,65,,,63
430,54,70,63,65,,,63
431,54,70,63,65,,,63
432,54,70,63,65,,,63
433,54,70,63,65,,,63
434,54,70,63,65,,,63
435,54,70,63,65,,,63
436,54,70,63,65,,,63
437,54,70,63,65,,,63
438,54,70,63,65,,,63
439,54,73,63,65,,,63.75
440,54,74,63,65,,,64
441,54,74,63,65,,,64
442,54,74,63,65,,,64
443,54,74,63,65,,,64
444,54,74,63,65,,,64
445,54,74,63,65,,,64
446,54,74,63,66,,,64.25
447,54,74,63,69,,,65
448,54,74,63,69,,,65
449,54,74,63,69,,,65
450,54,74,63,69,,,65
451,54,74,63,69,,,65
452,54,74,63,69,,,65
453,54,74,63,69,,,65
454,54,74,63,69,,,65
455,54,74,63,69,,,65
456,54,74,63,69,,,65
457,54,74,63,69,,,65
458,54,74,63,69,,,65
459,54,74,63,69,,,65
460,54,74,64,69,,,65.25
461,54,74,64,69,,,65.25
462,54,74,64,69,,,65.25
463,54,74,64,69,,,65.25
464,54,74,64,69,,,65.25
465,54,74,64,69,,,65.25
466,54,74,64,69,,,65.25
467,54,74,64,69,,,65.25
468,54,74,64,69,,,65.25
469,55,74,64,69,,,65.5
470,55,74,64,69,,,65.5
471,55,74,64,69,,,65.5
472,55,74,64,69,,,65.5
473,55,74,64,69,,,65.5
474,55,74,64,69,,,65.5
475,55,74,64,69,,,65.5
476,55,74,64,69,,,65.5
