Time,,,,,,,Crash
1,0,0,0,0,,,0
2,0,0,0,0,,,0
3,0,0,0,0,,,0
4,0,0,0,0,,,0
5,0,0,0,0,,,0
6,0,0,1,0,,,0.25
7,1,0,1,4,,,1.5
8,2,1,3,5,,,2.75
9,2,1,5,5,,,3.25
10,3,4,6,5,,,4.5
11,6,6,6,5,,,5.75
12,6,6,6,5,,,5.75
13,6,6,6,5,,,5.75
14,6,6,6,8,,,6.5
15,7,6,10,9,,,8
16,7,8,10,9,,,8.5
17,8,8,10,10,,,9
18,9,8,10,10,,,9.25
19,10,8,10,10,,,9.5
20,10,8,10,10,,,9.5
21,10,8,11,10,,,9.75
22,10,8,11,10,,,9.75
23,10,8,11,10,,,9.75
24,10,8,11,10,,,9.75
25,10,8,11,10,,,9.75
26,10,8,11,10,,,9.75
27,10,8,11,10,,,9.75
28,10,8,11,10,,,9.75
29,10,8,11,10,,,9.75
30,10,8,11,10,,,9.75
31,10,8,11,10,,,9.75
32,10,8,11,10,,,9.75
33,10,8,11,10,,,9.75
34,11,8,11,10,,,10
35,11,8,11,10,,,10
36,11,8,11,10,,,10
37,11,10,11,10,,,10.5
38,11,12,11,10,,,11
39,11,13,11,10,,,11.25
40,11,13,11,10,,,11.25
41,11,14,11,10,,,11.5
42,11,14,12,10,,,11.75
43,11,14,12,10,,,11.75
44,11,14,12,10,,,11.75
45,11,14,12,10,,,11.75
46,11,14,12,10,,,11.75
47,11,14,12,10,,,11.75
48,11,14,12,10,,,11.75
49,11,14,13,10,,,12
50,11,14,15,10,,,12.5
51,11,14,16,10,,,12.75
52,11,14,17,10,,,13
53,11,14,17,10,,,13
54,11,14,17,10,,,13
55,11,15,17,10,,,13.25
56,11,15,17,10,,,13.25
57,11,15,17,10,,,13.25
58,11,15,17,10,,,13.25
59,11,15,17,10,,,13.25
60,11,15,17,10,,,13.25
61,12,15,17,10,,,13.5
62,12,15,17,10,,,13.5
63,12,15,17,10,,,13.5
64,12,15,17,10,,,13.5
65,12,15,17,10,,,13.5
66,12,15,17,10,,,13.5
67,12,15,17,10,,,13.5
68,12,15,17,10,,,13.5
69,12,15,17,10,,,13.5
70,12,15,17,10,,,13.5
71,12,15,17,10,,,13.5
72,12,15,17,10,,,13.5
73,12,15,17,10,,,13.5
74,12,15,17,10,,,13.5
75,12,15,17,10,,,13.5
76,12,15,17,10,,,13.5
77,12,15,17,10,,,13.5
78,12,15,17,10,,,13.5
79,12,15,17,10,,,13.5
80,12,15,17,10,,,13.5
81,12,15,17,10,,,13.5
82,12,15,17,10,,,13.5
83,12,15,17,10,,,13.5
84,12,15,17,10,,,13.5
85,12,15,17,10,,,13.5
86,12,15,17,10,,,13.5
87,12,15,17,10,,,13.5
88,12,15,17,10,,,13.5
89,12,15,17,10,,,13.5
90,12,15,17,13,,,14.25
91,12,15,17,13,,,14.25
92,12,15,17,13,,,14.25
93,12,16,17,13,,,14.5
94,12,16,18,13,,,14.75
95,12,17,18,13,,,15
96,12,17,18,16,,,15.75
97,12,18,20,19,,,17.25
98,12,18,20,20,,,17.5
99,12,18,20,21,,,17.75
100,12,18,20,29,,,19.75
101,12,18,24,31,,,21.25
102,12,18,27,32,,,22.25
103,12,18,30,34,,,23.5
104,12,18,34,38,,,25.5
105,12,18,34,39,,,25.75
106,12,18,37,42,,,27.25
107,12,18,38,42,,,27.5
108,12,18,38,42,,,27.5
109,12,18,38,42,,,27.5
110,12,18,38,42,,,27.5
111,12,18,38,42,,,27.5
112,12,18,40,43,,,28.25
113,12,18,40,43,,,28.25
114,12,18,40,43,,,28.25
115,12,18,40,43,,,28.25
116,12,18,45,43,,,29.5
117,12,18,48,45,,,30.75
118,12,18,49,50,,,32.25
119,12,18,49,50,,,32.25
120,12,18,49,53,,,33
121,12,18,49,55,,,33.5
122,12,18,49,55,,,33.5
123,12,18,49,56,,,33.75
124,12,18,49,56,,,33.75
125,12,18,49,56,,,33.75
126,12,18,51,56,,,34.25
127,12,18,51,56,,,34.25
128,12,18,51,56,,,34.25
129,12,18,51,57,,,34.5
130,12,18,51,57,,,34.5
131,12,18,51,57,,,34.5
132,12,18,51,57,,,34.5
133,12,18,51,57,,,34.5
134,12,18,51,57,,,34.5
135,12,18,51,57,,,34.5
136,12,18,51,57,,,34.5
137,12,18,51,57,,,34.5
138,12,18,51,57,,,34.5
139,12,18,51,57,,,34.5
140,12,18,51,57,,,34.5
141,12,18,51,57,,,34.5
142,12,18,51,57,,,34.5
143,12,18,52,57,,,34.75
144,12,18,52,57,,,34.75
145,12,18,53,57,,,35
146,12,18,53,57,,,35
147,12,18,53,57,,,35
148,12,18,53,57,,,35
149,12,18,53,57,,,35
150,12,18,53,57,,,35
151,12,18,53,57,,,35
152,12,18,53,57,,,35
153,12,18,53,57,,,35
154,12,18,53,57,,,35
155,12,18,53,57,,,35
156,12,18,53,57,,,35
157,12,18,53,57,,,35
158,12,18,53,57,,,35
159,12,18,53,57,,,35
160,12,18,53,57,,,35
161,12,18,53,57,,,35
162,12,18,53,57,,,35
163,13,18,53,57,,,35.25
164,13,18,53,57,,,35.25
165,13,18,53,57,,,35.25
166,13,18,53,57,,,35.25
167,14,18,53,57,,,35.5
168,14,18,53,57,,,35.5
169,15,18,53,57,,,35.75
170,15,18,53,57,,,35.75
171,16,18,53,57,,,36
172,16,18,53,57,,,36
173,16,18,53,57,,,36
174,16,18,53,57,,,36
175,17,18,53,57,,,36.25
176,17,18,53,57,,,36.25
177,18,18,53,57,,,36.5
178,19,18,53,57,,,36.75
179,19,18,53,58,,,37
180,22,18,53,58,,,37.75
181,23,18,53,58,,,38
182,23,18,53,58,,,38
183,23,18,53,58,,,38
184,23,18,53,59,,,38.25
185,24,18,53,59,,,38.5
186,26,18,53,59,,,39
187,27,18,53,59,,,39.25
188,27,18,53,59,,,39.25
189,27,18,53,59,,,39.25
190,30,18,53,59,,,40
191,34,18,53,59,,,41
192,35,18,53,59,,,41.25
193,36,18,53,59,,,41.5
194,36,18,53,59,,,41.5
195,38,18,53,59,,,42
196,38,18,54,59,,,42.25
197,38,18,54,59,,,42.25
198,41,18,54,59,,,43
199,43,19,54,59,,,43.75
200,43,20,54,59,,,44
201,43,20,54,59,,,44
202,43,20,54,59,,,44
203,43,20,54,59,,,44
204,43,20,54,60,,,44.25
205,44,20,54,60,,,44.5
206,44,20,54,60,,,44.5
207,44,20,54,61,,,44.75
208,44,21,54,61,,,45
209,44,21,54,61,,,45
210,44,23,54,61,,,45.5
211,44,23,54,61,,,45.5
212,44,23,54,62,,,45.75
213,44,23,55,62,,,46
214,44,24,55,62,,,46.25
215,44,24,56,62,,,46.5
216,46,24,56,62,,,47
217,46,25,56,62,,,47.25
218,46,25,56,62,,,47.25
219,46,25,56,62,,,47.25
220,46,28,56,62,,,48
221,46,32,56,62,,,49
222,46,34,56,62,,,49.5
223,46,36,56,62,,,50
224,46,36,56,62,,,50
225,46,36,56,62,,,50
226,46,37,56,62,,,50.25
227,46,38,56,62,,,50.5
228,46,39,56,62,,,50.75
229,46,39,56,62,,,50.75
230,46,39,56,62,,,50.75
231,46,39,56,62,,,50.75
232,46,39,56,62,,,50.75
233,50,39,56,62,,,51.75
234,52,39,56,62,,,52.25
235,54,39,56,62,,,52.75
236,55,39,56,62,,,53
237,56,39,56,62,,,53.25
238,56,39,56,62,,,53.25
239,57,39,56,62,,,53.5
240,57,40,56,62,,,53.75
241,57,42,56,62,,,54.25
242,57,42,56,62,,,54.25
243,57,42,56,62,,,54.25
244,57,42,56,62,,,54.25
245,57,42,56,62,,,54.25
246,57,42,56,62,,,54.25
247,57,42,56,62,,,54.25
248,57,42,56,62,,,54.25
249,58,42,56,62,,,54.5
250,58,42,56,62,,,54.5
251,58,42,57,62,,,54.75
252,58,42,57,62,,,54.75
253,58,42,57,62,,,54.75
254,58,42,57,62,,,54.75
255,58,42,57,62,,,54.75
256,58,43,57,62,,,55
257,58,43,57,62,,,55
258,58,47,57,62,,,56
259,58,48,57,62,,,56.25
260,58,55,57,62,,,58
261,58,55,57,62,,,58
262,58,55,57,62,,,58
263,58,55,57,62,,,58
264,58,57,58,62,,,58.75
265,58,57,58,62,,,58.75
266,58,57,58,62,,,58.75
267,58,57,58,62,,,58.75
268,58,57,58,62,,,58.75
269,58,57,58,62,,,58.75
270,58,57,58,62,,,58.75
271,58,57,58,62,,,58.75
272,58,57,58,62,,,58.75
273,58,57,58,62,,,58.75
274,58,57,58,62,,,58.75
275,58,57,58,62,,,58.75
276,58,57,58,62,,,58.75
277,58,57,58,62,,,58.75
278,58,57,58,62,,,58.75
279,58,57,58,62,,,58.75
280,58,57,58,62,,,58.75
281,58,57,58,63,,,59
282,58,57,58,63,,,59
283,58,57,58,63,,,59
284,58,57,58,63,,,59
285,58,57,58,63,,,59
286,58,57,58,63,,,59
287,58,57,58,63,,,59
288,58,57,58,63,,,59
289,58,57,58,63,,,59
290,58,57,58,63,,,59
291,58,57,58,63,,,59
292,58,57,59,63,,,59.25
293,58,57,59,63,,,59.25
294,58,57,59,63,,,59.25
295,58,57,59,63,,,59.25
296,58,57,59,63,,,59.25
297,58,57,59,63,,,59.25
298,58,57,59,64,,,59.5
299,58,57,59,64,,,59.5
300,58,57,59,64,,,59.5
301,58,57,59,64,,,59.5
302,58,57,59,64,,,59.5
303,58,57,59,64,,,59.5
304,58,57,59,64,,,59.5
305,58,57,59,64,,,59.5
306,58,57,59,64,,,59.5
307,58,57,59,64,,,59.5
308,58,57,59,64,,,59.5
309,58,57,59,64,,,59.5
310,58,57,59,64,,,59.5
311,58,57,59,64,,,59.5
312,58,57,59,64,,,59.5
313,58,57,59,64,,,59.5
314,58,57,59,64,,,59.5
315,58,57,59,64,,,59.5
316,58,57,59,64,,,59.5
317,58,57,59,64,,,59.5
318,58,57,59,64,,,59.5
319,58,57,59,64,,,59.5
320,58,57,59,64,,,59.5
321,58,57,59,64,,,59.5
322,58,57,59,64,,,59.5
323,58,57,59,64,,,59.5
324,58,57,59,64,,,59.5
325,58,57,59,64,,,59.5
326,58,57,59,64,,,59.5
327,58,57,59,64,,,59.5
328,58,57,59,64,,,59.5
329,58,57,59,64,,,59.5
330,58,57,59,64,,,59.5
331,58,57,59,64,,,59.5
332,58,57,59,64,,,59.5
333,58,57,59,64,,,59.5
334,58,57,59,64,,,59.5
335,58,57,59,64,,,59.5
336,58,57,59,64,,,59.5
337,58,57,59,64,,,59.5
338,58,57,59,64,,,59.5
339,58,57,59,64,,,59.5
340,58,57,59,64,,,59.5
341,58,57,59,64,,,59.5
342,58,57,61,64,,,60
343,58,57,61,64,,,60
344,58,57,61,64,,,60
345,58,57,61,64,,,60
346,58,57,61,64,,,60
347,58,57,61,64,,,60
348,58,57,61,64,,,60
349,58,57,61,64,,,60
350,58,58,61,64,,,60.25
351,58,58,61,64,,,60.25
352,58,58,61,64,,,60.25
353,58,58,61,64,,,60.25
354,58,58,61,64,,,60.25
355,58,58,61,64,,,60.25
356,58,58,61,64,,,60.25
357,58,58,61,64,,,60.25
358,58,58,61,64,,,60.25
359,58,58,61,64,,,60.25
360,58,58,61,64,,,60.25
361,58,58,61,64,,,60.25
362,58,58,61,64,,,60.25
363,58,58,61,64,,,60.25
364,58,58,61,64,,,60.25
365,58,58,61,64,,,60.25
366,58,58,61,64,,,60.25
367,58,58,61,64,,,60.25
368,58,58,61,64,,,60.25
369,58,58,61,67,,,61
370,58,58,61,70,,,61.75
371,58,58,61,72,,,62.25
372,58,58,61,72,,,62.25
373,58,58,61,72,,,62.25
374,58,58,61,72,,,62.25
375,58,58,61,72,,,62.25
376,58,58,61,72,,,62.25
377,58,58,61,72,,,62.25
378,58,58,61,72,,,62.25
379,58,58,61,72,,,62.25
380,58,58,61,72,,,62.25
381,58,58,61,72,,,62.25
382,58,58,61,72,,,62.25
383,58,58,62,72,,,62.5
384,58,58,62,72,,,62.5
385,58,58,62,72,,,62.5
386,58,58,62,72,,,62.5
387,58,58,62,72,,,62.5
388,58,58,62,72,,,62.5
389,58,58,62,72,,,62.5
390,58,58,62,72,,,62.5
391,58,58,62,72,,,62.5
392,58,58,62,72,,,62.5
393,58,58,62,72,,,62.5
394,58,58,62,72,,,62.5
395,58,58,62,72,,,62.5
396,58,58,62,72,,,62.5
397,58,58,62,72,,,62.5
398,58,58,62,72,,,62.5
399,58,58,62,72,,,62.5
400,58,58,62,72,,,62.5
401,58,58,62,72,,,62.5
402,58,58,62,72,,,62.5
403,58,58,62,72,,,62.5
404,59,58,62,72,,,62.75
405,59,58,62,72,,,62.75
406,59,58,62,72,,,62.75
407,59,58,62,72,,,62.75
408,59,58,62,72,,,62.75
409,59,58,62,72,,,62.75
410,59,58,62,72,,,62.75
411,59,58,62,72,,,62.75
412,59,58,62,72,,,62.75
413,59,58,62,72,,,62.75
414,59,58,62,72,,,62.75
415,59,58,62,72,,,62.75
416,59,58,62,72,,,62.75
417,59,58,62,72,,,62.75
418,59,58,62,72,,,62.75
419,59,58,62,72,,,62.75
420,59,58,62,72,,,62.75
421,59,58,62,72,,,62.75
422,59,58,62,72,,,62.75
423,59,58,62,72,,,62.75
424,59,58,62,72,,,62.75
425,59,58,62,72,,,62.75
426,59,58,62,72,,,62.75
427,59,58,62,72,,,62.75
428,59,59,62,72,,,63
429,59,59,62,72,,,63
430,59,59,62,72,,,63
431,59,60,62,72,,,63.25
432,59,60,62,72,,,63.25
433,59,60,62,72,,,63.25
434,59,60,62,72,,,63.25
435,59,60,62,72,,,63.25
436,59,60,62,72,,,63.25
437,59,60,62,72,,,63.25
438,59,60,62,72,,,63.25
439,59,60,62,72,,,63.25
440,59,60,62,72,,,63.25
441,59,60,62,72,,,63.25
442,59,60,62,72,,,63.25
443,59,60,62,72,,,63.25
444,59,60,62,72,,,63.25
445,59,60,62,72,,,63.25
446,59,60,62,72,,,63.25
447,60,60,62,72,,,63.5
448,61,60,62,72,,,63.75
449,61,60,62,72,,,63.75
450,61,60,62,72,,,63.75
451,61,60,62,72,,,63.75
452,61,60,62,72,,,63.75
453,61,60,62,72,,,63.75
454,61,60,62,72,,,63.75
455,61,60,62,72,,,63.75
456,61,60,62,72,,,63.75
457,61,60,62,72,,,63.75
458,61,60,62,72,,,63.75
459,61,60,62,72,,,63.75
460,61,60,62,72,,,63.75
461,61,60,62,72,,,63.75
462,61,60,62,72,,,63.75
463,61,60,62,72,,,63.75
464,61,60,62,72,,,63.75
465,61,60,62,72,,,63.75
466,61,60,62,72,,,63.75
467,61,60,62,72,,,63.75
468,61,60,62,72,,,63.75
